Velocity_Range,VelocityDist_Galactic_Frame,VelocityDist_Planet_Frame
0.0009840753710188427,79629275.2304638,77809733.63276953
0.000984992496248124,79346734.16414173,77670358.24506542
0.0009859096214774052,79064838.40323564,77531047.28959376
0.0009868267467066866,78783587.76413712,77391801.19124432
0.000987743871935968,78502982.05822241,77252620.3742392
0.0009886609971652492,78223021.0918684,77113505.26212886
0.0009895781223945306,77943704.6664668,76974456.27778828
0.000990495247623812,77665032.57844092,76835473.84341383
0.0009914123728530931,77387004.61926039,76696558.38051915
0.0009923294980823745,77109620.57545704,76557710.3099317
0.0009932466233116557,76832880.2286403,76418930.051789
0.000994163748540937,76556783.35551262,76280218.02553508
0.0009950808737702185,76281329.7278855,76141574.64991675
0.0009959979989994996,76006519.1126948,76003000.34298013
0.000996915124228781,75732351.2720163,75864495.52206676
0.0009978322494580624,75458825.9630817,75726060.60381015
0.0009987493746873436,75185942.93829419,75587696.00413206
0.000999666499916625,74913701.94524376,75449402.13823889
0.0010005836251459062,74642102.7267238,75311179.4206182
0.0010015007503751876,74371145.02074568,75173028.26503481
0.001002417875604469,74100828.5605558,75034949.08452734
0.0010033350008337501,73831153.07465057,74896942.29140475
0.0010042521260630315,73562118.28679235,74759008.29724248
0.0010051692512923127,73293723.91602561,74621147.51287884
0.001006086376521594,73025969.67669211,74483360.34841153
0.0010070035017508755,72758855.27844787,74345647.21319412
0.0010079206269801566,72492380.42627825,74208008.51583226
0.001008837752209438,72226544.82051373,74070444.66418013
0.0010097548774387194,71961348.15684654,73932956.06533685
0.0010106720026680006,71696790.12634644,73795543.1256429
0.001011589127897282,71432870.41547604,73658206.25067663
0.0010125062531265632,71169588.70610787,73520945.84525049
0.0010134233783558445,70906944.6755393,73383762.31340739
0.001014340503585126,70644937.99650948,73246656.05841742
0.001015257628814407,70383568.33721505,73109627.48277405
0.0010161747540436885,70122835.36132577,72972676.98819044
0.0010170918792729697,69862738.7280016,72835804.97559614
0.001018009004502251,69603278.09190758,72699011.84513319
0.0010189261297315325,69344453.1032311,72562297.99615279
0.0010198432549608136,69086263.40769751,72425663.82721163
0.001020760380190095,68828708.64658576,72289109.73606816
0.0010216775054193764,68571788.45674567,72152636.11967921
0.0010225946306486576,68315502.47061352,72016243.37419641
0.001023511755877939,68059850.31622767,71879931.89496218
0.0010244288811072201,67804831.61724599,71743702.07650691
0.0010253460063365015,67550445.99296112,71607554.31254452
0.001026263131565783,67296693.05831708,71471488.99596943
0.001027180256795064,67043572.42392587,71335506.51885287
0.0010280973820243455,66791083.6960827,71199607.272439
0.0010290145072536267,66539226.47678345,71063791.6471416
0.001029931632482908,66288000.36374009,70928060.03254043
0.0010308487577121894,66037404.95039755,70792412.81737736
0.0010317658829414706,65787439.82594973,70656850.38955313
0.001032683008170752,65538104.57535598,70521373.1361233
0.0010336001334000334,65289398.77935712,70385981.44329505
0.0010345172586293146,65041322.01449241,70250675.69642313
0.001035434383858596,64793873.853115216,70115456.28000663
0.0010363515090878771,64547053.86340995,69980323.57768488
0.0010372686343171585,64300861.60940802,69845277.97223417
0.00103818575954644,64055296.65100451,69710319.84556384
0.001039102884775721,63810358.54397458,69575449.5787127
0.0010400200100050025,63566046.83998951,69440667.5518453
0.0010409371352342839,63322361.08663361,69305974.14424808
0.001041854260463565,63079300.82742039,69171369.73432614
0.0010427713856928464,62836865.60180901,69036854.69959883
0.0010436885109221276,62595054.94522079,68902429.41669644
0.001044605636151409,62353868.38905563,68768094.2613564
0.0010455227613806904,62113305.4607084,68633849.60841927
0.0010464398866099716,61873365.68358574,68499695.83182524
0.001047357011839253,61634048.577121906,68365633.3046101
0.0010482741370685341,61395353.65679602,68231662.3989014
0.0010491912622978155,61157280.43414787,68097783.48591466
0.001050108387527097,60919828.41679486,67963996.93594955
0.001051025512756378,60682997.10844855,67830303.11838579
0.0010519426379856595,60446786.00893046,67696702.40167923
0.0010528597632149409,60211194.614189684,67563195.15335818
0.001053776888444222,59976222.41631855,67429781.74001896
0.0010546940136735034,59741868.90356953,67296462.52732213
0.0010556111389027846,59508133.56037166,67163237.87998836
0.001056528264132066,59275015.867346875,67030108.161794186
0.0010574453893613474,59042515.301327184,66897073.735568196
0.0010583625145906285,58810631.33537054,66764134.963186495
0.00105927963981991,58579363.43877763,66631292.205568425
0.0010601967650491911,58348711.07710868,66498545.822672606
0.0010611138902784725,58118673.71219929,66365896.17349222
0.0010620310155077539,57889250.802177906,66233343.616050825
0.001062948140737035,57660441.801481955,66100888.507397756
0.0010638652659663165,57432246.1608741,65968531.203603506
0.0010647823911955978,57204663.32745917,65836272.059755355
0.001065699516424879,56977692.74470101,65704111.42995249
0.0010666166416541604,56751333.85243816,65572049.66730098
0.0010675337668834416,56525586.08690136,65440087.12390952
0.001068450892112723,56300448.88072957,65308224.15088368
0.0010693680173420044,56075921.662986696,65176461.098321445
0.0010702851425712855,55852003.85917809,65044798.315307625
0.001071202267800567,55628694.891267285,64913236.149908565
0.001072119393029848,55405994.17769251,64781774.94916685
0.0010730365182591295,55183901.133383036,64650415.05909538
0.0010739536434884109,54962415.1697761,64519156.8246718
0.001074870768717692,54741535.69483322,64388000.589832366
0.0010757878939469734,54521262.11305684,64256946.69746578
0.0010767050191762548,54301593.82550682,64125995.48940681
0.001077622144405536,54082530.22981741,63995147.30642965
0.0010785392696348174,53864070.72021303,63864402.48824072
0.0010794563948640986,53646214.687525705,63733761.37347192
0.00108037352009338,53428961.51921082,63603224.29967255
0.0010812906453226614,53212310.59936438,63472791.60330164
0.0010822077705519425,52996261.30873917,63342463.61971953
0.001083124895781224,52780813.0247612,63212240.68317886
0.0010840420210105053,52565965.12154664,63082123.12681541
0.0010849591462397865,52351716.96991814,62952111.28263777
0.0010858762714690679,52138067.937421285,62822205.481516786
0.001086793396698349,51925017.388341345,62692406.053173915
0.0010877105219276304,51712564.68371955,62562713.32616859
0.0010886276471569118,51500709.18136984,62433127.62788454
0.001089544772386193,51289450.23589539,62303649.28451474
0.0010904618976154744,51078787.198704965,62174278.62104444
0.0010913790228447556,50868719.41802946,62045015.961232714
0.001092296148074037,50659246.23893853,61915861.627590686
0.0010932132733033183,50450367.00335699,61786815.941357456
0.0010941303985325995,50242081.05008136,61657879.22247107
0.001095047523761881,50034387.71479632,61529051.789534345
0.0010959646489911623,49827286.33009109,61400333.95977283
0.0010968817742204435,49620776.225476205,61271726.04898189
0.0010977988994497249,49414856.72739956,61143228.37145652
0.001098716024679006,49209527.15926338,61014841.23989364
0.0010996331499082874,49004786.841440074,60886564.96524328
0.0011005502751375688,48800635.09128918,60758399.856451124
0.00110146740036685,48597071.22317374,60630346.21988732
0.0011023845255961314,48394094.54847622,60502404.35688302
0.0011033016508254126,48191704.375615776,60374574.56723571
0.001104218776054694,47989900.010063656,60246857.158697374
0.0011051359012839753,47788680.754360735,60119252.43820886
0.0011060530265132565,47588045.90813291,59991760.71104191
0.001106970151742538,47387994.768108025,59864382.28067364
0.0011078872769718193,47188526.62813214,59737117.44860714
0.0011088044022011005,46989640.77918592,59609966.514098
0.0011097215274303818,46791336.50940069,59482929.77369257
0.001110638652659663,46593613.104075365,59356007.520304166
0.0011115557778889444,46396469.8456921,59229200.04048328
0.0011124729031182258,46199906.0139332,59102507.60635759
0.001113390028347507,46003920.88569713,58975930.50974703
0.0011143071535767884,45808513.73511479,58849469.05432176
0.0011152242788060695,45613683.83356602,58723123.54242539
0.001116141404035351,45419430.449695535,58596894.275053106
0.0011170585292646323,45225752.849429585,58470781.551827595
0.0011179756544939135,45032650.29599209,58344785.6709717
0.0011188927797231949,44840122.049920425,58218906.929276735
0.0011198099049524763,44648167.36908236,58093145.95556171
0.0011207270301817574,44456785.508691944,57967502.371175796
0.0011216441554110388,44265975.7213255,57841976.78615372
0.00112256128064032,44075737.256938234,57716569.496031664
0.0011234784058696014,43886069.36288002,57591280.79127451
0.0011243955310988828,43696971.28391186,57466111.10170269
0.001125312656328164,43508442.26222198,57341060.4100739
0.0011262297815574454,43320481.53744161,57216129.14413095
0.0011271469067867267,43133088.34666163,57091317.59124783
0.001128064032016008,42946261.9244484,56966626.033837214
0.0011289811572452893,42760001.502859816,56842054.735757306
0.0011298982824745705,42574306.31146156,56717604.011344686
0.0011308154077038519,42389175.57734285,56593274.07246901
0.0011317325329331333,42204608.525132895,56469065.29690363
0.0011326496581624144,42020604.37701668,56344977.97697942
0.0011335667833916958,41837162.35275087,56221012.27106639
0.001134483908620977,41654281.66968015,56097168.51540417
0.0011354010338502584,41471961.54275284,55973446.98434053
0.0011363181590795398,41290201.18453713,55849847.95815004
0.001137235284308821,41108999.80523693,55726371.68976925
0.0011381524095381023,40928356.61270764,55603018.50140545
0.0011390695347673837,40748270.81247255,55479788.618650325
0.001139986659996665,40568741.6077381,55356682.00415756
0.0011409037852259463,40389768.19941019,55233699.55236176
0.0011418209104552275,40211349.786109954,55110841.62208484
0.0011427380356845089,40033485.56418946,54988107.73879717
0.0011436551609137903,39856174.72774786,54865497.31310444
0.0011445722861430714,39679416.46864678,54743012.86518923
0.0011454894113723528,39503209.97652639,54620655.17409589
0.001146406536601634,39327554.43882121,54498421.58863949
0.0011473236618309154,39152449.04077554,54376313.74477959
0.0011482407870601968,38977892.96545962,54254331.890609965
0.001149157912289478,38803885.39378515,54132476.30048573
0.0011500750375187593,38630425.504520655,54010747.236904904
0.0011509921627480407,38457512.474307895,53889144.96131505
0.001151909287977322,38285145.47767695,53767669.73258421
0.0011528264132066033,38113323.68706187,53646321.81180909
0.0011537435384358845,37942046.27281658,53525101.456831045
0.0011546606636651659,37771312.403230354,53404008.90842878
0.0011555777888944472,37601121.24454326,53283044.47401485
0.0011564949141237284,37431471.96096194,53162208.35882971
0.0011574120393530098,37262363.71467491,53041500.8346136
0.0011583291645822912,37093795.665868275,52920922.155333556
0.0011592462898115724,36925766.972741194,52800472.57418609
0.0011601634150408538,36758276.7915211,52680152.342934944
0.001161080540270135,36591324.27647955,52559961.71353665
0.0011619976654994163,36424908.5799473,52439900.935109176
0.0011629147907286977,36259028.85232995,52319970.25811872
0.0011638319159579789,36093684.24212317,52200169.21107688
0.0011647490411872603,35928873.89592821,52080500.19954244
0.0011656661664165415,35764596.9584671,51960961.31219931
0.0011665832916458228,35600852.572598025,51841553.51501553
0.0011675004168751042,35437639.87933057,51722277.04990046
0.0011684175421043854,35274958.0178412,51603132.161869906
0.0011693346673336668,35112806.1254882,51484119.09550814
0.0011702517925629482,34951183.33782705,51365238.09192052
0.0011711689177922294,34790088.78862578,51246489.388840735
0.0011720860430215108,34629521.60987968,51127873.22828388
0.001173003168250792,34469480.93182713,51009389.851132415
0.0011739202934800733,34309965.88296408,50891039.49519364
0.0011748374187093547,34150975.5900596,50772822.393526375
0.0011757545439386359,33992509.17817081,50654738.78334743
0.0011766716691679173,33834565.77065776,50536788.90227941
0.0011775887943971984,33677144.489198856,50418972.98546137
0.0011785059196264798,33520244.453805443,50301291.26371521
0.0011794230448557612,33363864.78283711,50183743.96620187
0.0011803401700850424,33208004.593016602,50066331.32692385
0.0011812572953143238,33052662.99944441,49949053.56971705
0.0011821744205436052,32897839.11561419,49831906.82278197
0.0011830915457728864,32743532.05342735,49714903.66474597
0.0011840086710021677,32589740.923207868,49598031.95408561
0.001184925796231449,32436464.833717346,49481296.041546255
0.0011858429214607303,32283702.89216953,49364696.156156786
0.0011867600466900117,32131454.20424539,49248232.52261312
0.0011876771719192929,31979717.87410759,49131905.35837391
0.0011885942971485743,31828493.004415426,49015714.89038715
0.0011895114223778554,31677778.696339436,48899661.33298687
0.0011904285476071368,31527574.049576048,48783744.92301132
0.0011913456728364182,31377878.162362255,48667964.6362895
0.0011922627980656994,31228690.13149028,48552324.38263158
0.0011931799232949808,31080009.052322064,48436820.69085595
0.0011940970485242622,30931834.018803924,48321454.798107594
0.0011950141737535433,30784164.123481106,48206227.54656614
0.0011959312989828247,30636998.457512088,48091138.526160344
0.001196848424212106,30490336.110683367,47976188.151273526
0.0011977655494413873,30344176.171423677,47861376.64876548
0.0011986826746706687,30198517.726818513,47746704.21659866
0.0011995997998999499,30053359.86262451,47632171.069180176
0.0012005169251292312,29908701.66328381,47517777.41754222
0.0012014340503585126,29764542.211938433,47403523.46749214
0.0012023511755877938,29620880.590444554,47289409.42798843
0.0012032683008170752,29477715.87938671,47175435.50308181
0.0012041854260463564,29335047.158092253,47061601.9022246
0.0012051025512756378,29192873.504645314,46947908.82485184
0.0012060196765049192,29051193.995901313,46834356.47612099
0.0012069368017342003,28910007.707500894,46720945.05777269
0.0012078539269634817,28769313.71388396,46607674.77290275
0.001208771052192763,28629111.088304225,46494545.818298906
0.0012096881774220443,28489398.90284272,46381558.395023614
0.0012106053026513257,28350176.22842238,46268712.70190895
0.0012115224278806068,28211442.134821694,46156008.93129828
0.0012124395531098882,28073195.690688796,46043447.28311366
0.0012133566783391696,27935435.963555444,45931027.95326969
0.0012142738035684508,27798162.019851025,45818751.13352871
0.0012151909287977322,27661372.92491623,45706617.015579574
0.0012161080540270134,27525067.74301725,45594625.79303293
0.0012170251792562948,27389245.537359178,45482777.656278245
0.0012179423044855761,27253905.37010027,45371072.79453447
0.0012188594297148573,27119046.30236547,45259511.396633565
0.0012197765549441387,26984667.394260056,45148093.65031134
0.0012206936801734199,26850767.70488369,45036819.74131985
0.0012216108054027013,26717346.2923437,44925689.8562419
0.0012225279306319827,26584402.21376909,44814704.17984157
0.0012234450558612638,26451934.52532394,44703861.06342793
0.0012243621810905452,26319942.28222096,44593166.178640045
0.0012252793063198266,26188424.538735285,44482614.22073513
0.0012261964315491078,26057380.348217767,44372207.19981932
0.0012271135567783892,25926808.763108503,44261945.29207861
0.0012280306820076704,25796708.834950484,44151828.67288142
0.0012289478072369517,25667079.61440267,44041857.52226514
0.0012298649324662331,25537920.151253775,43932032.01863575
0.0012307820576955143,25409229.494435407,43822343.26042454
0.0012316991829247957,25281006.692035288,43712818.654098585
0.001232616308154077,25153250.79131089,43603431.134112515
0.0012335334333833583,25025960.838702455,43494189.947231404
0.0012344505586126397,24899135.879846208,43385095.267731346
0.0012353676838419208,24772774.95958775,43276147.26819426
0.0012362848090712022,24646877.12199496,43167346.11919033
0.0012372019343004836,24521441.410371393,43058691.98899549
0.0012381190595297648,24396466.86726926,42950185.036632456
0.0012390361847590462,24271952.534502383,42841825.42890166
0.0012399533099883273,24147897.45315946,42733613.33394387
0.0012408704352176087,24024300.66361687,42625548.91127765
0.0012417875604468901,23901161.205551732,42517632.32411948
0.0012427046856761713,23778478.117954884,42409863.72348252
0.0012436218109054527,23656250.439143565,42302243.29055961
0.001244538936134734,23534477.206774577,42194771.18212176
0.0012454560613640153,23413157.457856987,42087447.53827093
0.0012463731865932966,23292290.228764724,41980272.524043754
0.0012472903118225778,23171874.555249732,41873246.295671985
0.0012482074370518592,23051909.472454324,41766369.0055626
0.0012491245622811406,22932394.01492421,41659640.81237187
0.0012500416875104218,22813327.2166209,41553061.8658706
0.0012509588127397032,22694708.110934336,41446632.30038622
0.0012518759379689843,22576535.730695788,41340352.2993226
0.0012527930631982657,22458809.10818996,41234222.008359134
0.0012537101884275471,22341527.275167912,41128241.546522535
0.0012546273136568283,22224689.262859285,41022411.0805304
0.0012555444388861097,22108294.101984873,40916730.750972435
0.001256461564115391,21992340.82276899,40811200.704078406
0.0012573786893446722,21876828.454951946,40705821.08427159
0.0012582958145739536,21761756.027802203,40600592.03159044
0.0012592129398032348,21647122.57012889,40495511.23892867
0.0012601300650325162,21532927.110293943,40390586.20588406
0.0012610471902617976,21419168.676224444,40285809.69134008
0.0012619643154910788,21305846.295424763,40181184.341004066
0.0012628814407203601,21192958.994988695,40076710.23774234
0.0012637985659496413,21080505.80161171,39972387.540454976
0.0012647156911789227,20968485.741602898,39868216.38004154
0.001265632816408204,20856897.84089718,39764196.89059247
0.0012665499416374853,20745741.125067294,39660329.20650014
0.0012674670668667667,20635014.619335648,39556613.45714342
0.001268384192096048,20524717.34858651,39453049.77790585
0.0012693013173253292,20414848.33737774,39349638.294020474
0.0012702184425546106,20305406.609952755,39246379.11229378
0.0012711355677838918,20196391.19025237,39143272.429713294
0.0012720526930131732,20087801.10192654,39040318.30313472
0.0012729698182424546,19979635.36834622,38937516.88148021
0.0012738869434717357,19871893.012615144,38834868.28869571
0.0012748040687010171,19764573.057581365,38732372.6472696
0.0012757211939302985,19657674.525848996,38630030.079932995
0.0012766383191595797,19551196.43978995,38527840.70763842
0.001277555444388861,19445137.8215553,38425804.64903606
0.0012784725696181423,19339497.693087127,38323922.024450295
0.0012793896948474237,19234275.076129705,38222192.9509932
0.001280306820076705,19129468.99224125,38120617.54458205
0.0012812239453059862,19025078.462805294,38019195.92162226
0.0012821410705352676,18921102.509041946,37917928.19581427
0.0012830581957645488,18817540.15201952,37816814.480799735
0.0012839753209938302,18714390.412665628,37715854.888652235
0.0012848924462231116,18611652.31177863,37615049.53045833
0.0012858095714523927,18509324.87003886,37514398.516432494
0.0012867266966816741,18407407.10801973,37413901.95499627
0.0012876438219109555,18305898.046199095,37313559.954746395
0.0012885609471402367,18204796.704970352,37213372.62181798
0.001289478072369518,18104102.104653377,37113340.061574705
0.0012903951975987993,18003813.265505906,37013462.37992666
0.0012913123228280806,17903929.207734257,36913739.679397486
0.001292229448057362,17804448.951504525,36814172.06123114
0.0012931465732866432,17705371.516953543,36714759.62855783
0.0012940636985159246,17606695.924199652,36615502.48226342
0.0012949808237452058,17508421.193353735,36516400.71913829
0.0012958979489744872,17410546.344529986,36417454.4368015
0.0012968150742037686,17313070.397856753,36318663.73431915
0.0012977321994330497,17215992.373487357,36220028.70849304
0.0012986493246623311,17119311.291610647,36121546.477985285
0.0012995664498916125,17023026.172461905,36023226.057232745
0.0013004835751208937,16927136.036333412,35925058.61765405
0.001301400700350175,16831639.90358502,35827047.213152885
0.0013023178255794562,16736536.794654856,35729191.97611587
0.0013032349508087376,16641825.730069708,35631492.94992107
0.001304152076038019,16547505.730455693,35533950.23917055
0.0013050692012673002,16453575.816548657,35436563.92983365
0.0013059863264965816,16360035.009204473,35339334.11013953
0.0013069034517258628,16266882.329409719,35242260.86617708
0.0013078205769551442,16174116.798291748,35145344.27748792
0.0013087377021844255,16081737.437129162,35048584.42888355
0.0013096548274137067,15989743.267362101,34951981.40216938
0.001310571952642988,15898133.310602304,34855535.2757493
0.0013114890778722695,15806906.588643553,34759246.13464999
0.0013124062031015507,15716062.123471672,34663114.05410949
0.001313323328330832,15625598.937274659,34567139.10999
0.0013142404535601132,15535516.052452872,34471321.38015464
0.0013151575787893946,15445812.491628937,34375660.93947217
0.001316074704018676,15356487.27765787,34280157.85986213
0.0013169918292479572,15267539.433637021,34184812.221118115
0.0013179089544772386,15178967.98291591,34089624.088971704
0.00131882607970652,15090771.94910626,33994593.5357976
0.0013197432049358011,15002950.356091814,33899720.63166039
0.0013206603301650825,14915502.228038011,33805005.43832359
0.0013215774553943637,14828426.589401973,33710448.04234836
0.001322494580623645,14741722.464942075,33616048.49530973
0.0013234117058529265,14655388.879727775,33521806.86391801
0.0013243288310822077,14569424.859149192,33427723.214053247
0.001325245956311489,14483829.428926658,33333797.609707613
0.0013261630815407702,14398601.615120536,33240030.112528447
0.0013270802067700516,14313740.444140486,33146420.78294984
0.001327997331999333,14229244.942755172,33052969.684508957
0.0013289144572286142,14145114.138101665,32959676.872192133
0.0013298315824578956,14061347.057694787,32866542.40610987
0.001330748707687177,13977942.729436664,32773566.342476945
0.0013316658329164581,13894900.181625934,32680748.7354299
0.0013325829581457395,13812218.442967083,32588089.64514982
0.0013335000833750207,13729896.542579861,32495589.119748507
0.001334417208604302,13647933.510008221,32403247.213652592
0.0013353343338335835,13566328.37522986,32311063.97925609
0.0013362514590628647,13485080.168665128,32219039.465641215
0.001337168584292146,13404187.92118618,32127173.72335462
0.0013380857095214272,13323650.6641262,32035466.800067138
0.0013390028347507086,13243467.429288246,31943918.742954947
0.00133991995997999,13163637.248954369,31852529.59874657
0.0013408370852092712,13084159.155894576,31761299.411925778
0.0013417542104385526,13005032.183375634,31670228.228221204
0.001342671335667834,12926255.365170125,31579316.088971194
0.0013435884608971151,12847827.735565176,31488563.036733583
0.0013445055861263965,12769748.329371244,31397969.11196217
0.0013454227113556777,12692016.181931008,31307534.355407678
0.001346339836584959,12614630.32912794,31217258.805746403
0.0013472569618142405,12537589.807395108,31127142.49641635
0.0013481740870435216,12460893.653723806,31037185.4706397
0.001349091212272803,12384540.905672075,30947387.764199506
0.0013500083375020842,12308530.60137341,30857749.408757523
0.0013509254627313656,12232861.779545173,30768270.435696926
0.001351842587960647,12157533.479497166,30678950.87951151
0.0013527597131899282,12082544.741140077,30589790.772572972
0.0013536768384192095,12007894.604993813,30500790.144568503
0.001354593963648491,11933582.112195982,30411949.024557624
0.0013555110888777721,11859606.304510169,30323267.441510003
0.0013564282141070535,11785966.22433425,30234745.423483357
0.0013573453393363347,11712660.91470864,30146382.994978905
0.001358262464565616,11639689.419324538,30058180.17841573
0.0013591795897948975,11567050.782532088,29970137.00034166
0.0013600967150241786,11494744.049348535,29882253.486179322
0.00136101384025346,11422768.26546628,29794529.65950173
0.0013619309654827414,11351122.477261024,29706965.541786566
0.0013628480907120226,11279805.731799766,29619561.15185063
0.001363765215941304,11208817.07684869,29532316.50334541
0.0013646823411705851,11138155.560881296,29445231.608708892
0.0013655994663998665,11067820.233086135,29358306.48816224
0.001366516591629148,10997810.143374806,29271541.161064297
0.001367433716858429,10928124.342389721,29184935.645189565
0.0013683508420877105,10858761.881511863,29098489.95666192
0.0013692679673169917,10789721.812868657,29012204.109858833
0.001370185092546273,10721003.18934154,28926078.129923787
0.0013711022177755544,10652605.06457376,28840111.986262046
0.0013720193430048356,10584526.492977953,28754305.71173646
0.001372936468234117,10516766.529743714,28668659.308804907
0.0013738535934633984,10449324.230845228,28583172.7956986
0.0013747707186926796,10382198.653048743,28497846.182612404
0.001375687843921961,10315388.853920007,28412679.457268536
0.0013766049691512421,10248893.891831856,28327672.63157443
0.0013775220943805235,10182712.825971454,28242825.712631635
0.001378439219609805,10116844.716347726,28158138.662967734
0.001379356344839086,10051288.623798745,28073611.549681973
0.0013802734700683675,9986043.609998886,27989244.3534112
0.0013811905952976487,9921108.737466214,27905037.106550243
0.00138210772052693,9856483.069569573,27820989.727769922
0.0013830248457562114,9792165.670535851,27737102.26616255
0.0013839419709854926,9728155.605457088,27653374.695642326
0.001384859096214774,9664451.9402975,27569807.019733354
0.0013857762214440554,9601053.74190066,27486399.235092066
0.0013866933466733366,9537960.077996409,27403151.334836844
0.001387610471902618,9475170.017207887,27320063.311690506
0.0013885275971318991,9412682.629058456,27237135.154945444
0.0013894447223611805,9350496.98397861,27154366.861151066
0.001390361847590462,9288612.15331283,27071758.413765185
0.001391278972819743,9227027.209326454,26989309.783030033
0.0013921960980490245,9165741.225212349,26907021.017162267
0.0013931132232783059,9104753.275097795,26824892.041880615
0.001394030348507587,9044062.434051124,26742922.763074905
0.0013949474737368684,8983667.778088402,26661113.46507053
0.0013958645989661496,8923568.384180048,26579463.83176146
0.001396781724195431,8863763.330257455,26497973.94512381
0.0013976988494247124,8804251.695219532,26416643.787331894
0.0013986159746539936,8745032.558939261,26335473.338676512
0.001399533099883275,8686105.002270095,26254462.57668618
0.0014004502251125561,8627468.107052486,26173611.486405
0.0014013673503418375,8569120.956120228,26092920.03880109
0.001402284475571119,8511062.633306893,26012388.1908515
0.0014032016008004,8453292.223452073,25932015.985364474
0.0014041187260296815,8395808.81240772,25851803.329176374
0.0014050358512589628,8338611.487044421,25771750.218047526
0.001405952976488244,8281699.3352575805,25691856.628678206
0.0014068701017175254,8225071.445973558,25612122.528015576
0.0014077872269468066,8168726.909155914,25532547.889080226
0.001408704352176088,8112664.815811393,25453132.682319216
0.0014096214774053694,8056884.257996084,25373876.875212047
0.0014105386026346505,8001384.328821391,25294780.436610665
0.001411455727863932,7946164.122460012,25215843.1679262
0.001412372853093213,7891222.734151962,25137065.53277245
0.0014132899783224945,7836559.260210388,25058446.97245234
0.0014142071035517759,7782172.798027509,24979987.69486288
0.001415124228781057,7728062.44608048,24901687.58549436
0.0014160413540103384,7674227.303937059,24823546.632144205
0.0014169584792396198,7620666.472261545,24745564.797433324
0.001417875604468901,7567379.0528203845,24667742.04033788
0.0014187927296981824,7514364.148487888,24590078.321023695
0.0014197098549274636,7461620.863251925,24512573.59842699
0.001420626980156745,7409148.302219425,24435227.82921189
0.0014215441053860264,7356945.5716221,24358040.970206615
0.0014224612306153075,7305011.77882189,24281012.978303265
0.001423378355844589,7253346.0323164705,24204143.806815986
0.00142429548107387,7201947.441744745,24127433.409978203
0.0014252126063031515,7150815.117892264,24050881.74138874
0.0014261297315324329,7099948.172696604,23974488.752262935
0.001427046856761714,7049345.719252739,23898254.394143436
0.0014279639819909954,6999006.871818335,23822178.617016412
0.0014288811072202768,6948930.74581905,23746261.370177075
0.001429798232449558,6899116.457853773,23670502.601889897
0.0014307153576788394,6849563.12569981,23594902.259740125
0.0014316324829081206,6800269.868318091,23519460.289714124
0.001432549608137402,6751235.805858259,23444176.63832582
0.0014334667333666833,6702460.059663811,23369051.24947701
0.0014343838585959645,6653941.752277132,23294084.066459406
0.001435300983825246,6605680.007444482,23219275.033527717
0.0014362181090545273,6557673.950121067,23144624.0638943
0.0014371352342838085,6509922.706475936,23070131.182826802
0.0014380523595130899,6462425.403896866,22995796.245042037
0.001438969484742371,6415181.170995322,22921619.220082194
0.0014398866099716524,6368189.137611208,22847600.046556417
0.0014408037352009338,6321448.434817728,22773738.659401152
0.001441720860430215,6274958.194926146,22700034.994818743
0.0014426379856594964,6228717.551490503,22626488.99052325
0.0014435551108887776,6182725.63931235,22553100.582504086
0.001444472236118059,6136981.594445296,22479869.704500247
0.0014453893613473403,6091484.554199806,22406796.284503926
0.0014463064865766215,6046233.65714768,22333880.259674836
0.001447223611805903,6001228.0431265645,22261121.55839636
0.0014481407370351843,5956466.853244585,22188520.095533878
0.0014490578622644655,5911949.229884756,22116075.85680098
0.0014499749874937469,5867674.316709415,22043788.71085245
0.001450892112723028,5823641.258664682,21971658.606169954
0.0014518092379523094,5779849.201984767,21899685.469656724
0.0014527263631815908,5736297.294196394,21827868.92278822
0.001453643488410872,5692984.684123022,21756209.803605698
0.0014545606136401534,5649910.521889149,21684707.12674841
0.0014554777388694345,5607073.958924539,21613361.115759812
0.001456394864098716,5564474.147968409,21542171.694159813
0.0014573119893279973,5522110.243073611,21471138.784088816
0.0014582291145572785,5479981.399610748,21400262.307037838
0.0014591462397865599,5438086.774272214,21329542.16377117
0.0014600633650158413,5396425.525076364,21258978.328995664
0.0014609804902451225,5354996.811371422,21188570.66611669
0.0014618976154744038,5313799.7938395,21118319.110686094
0.001462814740703685,5272833.634500585,21048223.57972735
0.0014637318659329664,5232097.49671639,20978283.98873382
0.0014646489911622478,5191590.545194297,20908500.249681603
0.001465566116391529,5151311.94599118,20838872.284787886
0.0014664832416208104,5111260.86651717,20769400.002368033
0.0014674003668500918,5071436.475539505,20700083.313468825
0.001468317492079373,5031837.9431862375,20630922.131329674
0.0014692346173086543,4992464.44094991,20561916.3667931
0.0014701517425379355,4953315.141691286,20493065.929813236
0.0014710688677672169,4914389.219642933,20424370.72704784
0.0014719859929964983,4875685.850412881,20355830.674767096
0.0014729031182257794,4837204.210988157,20287445.67274382
0.0014738202434550608,4798943.479738293,20219215.630060803
0.001474737368684342,4760902.836418902,20151140.452815037
0.0014756544939136234,4723081.462175071,20083220.04653066
0.0014765716191429048,4685478.539544822,20015454.314594895
0.001477488744372186,4648093.252462548,19947843.16047741
0.0014784058696014674,4610924.786262293,19880386.489719745
0.0014793229948307487,4573972.327681161,19813084.200401925
0.00148024012006003,4537235.06486258,19745936.195779316
